user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls,created_date,created_date_with_nulls,created_at,created_at_with_nulls
88361,77.33,83.13,36,26,False,True,DE,UK,2024-01-23,2024-01-23,2020-09-26T02:25:19,2020-09-26T02:25:19
88362,48.04,56.85,56,113,False,True,DE,US,2020-06-02,2020-06-02,2020-04-19T18:37:35,2020-04-19T18:37:35
88363,68.1,20.07,94,59,True,True,FR,DE,2020-10-11,,2023-05-10T19:34:41,
88364,75.45,,100,64,True,,UK,AU,2020-02-20,2020-02-20,2022-08-11T15:39:22,2022-08-11T15:39:22
88365,48.22,21.05,62,75,True,True,UK,US,2021-06-01,2021-06-01,2023-02-06T19:11:48,2023-02-06T19:11:48
88366,12.95,91.4,35,111,True,True,JP,FR,2022-07-06,2022-07-06,2024-11-24T21:40:01,2024-11-24T21:40:01
88367,88.6,2.62,6,79,False,True,DE,CA,2021-10-21,2021-10-21,2023-04-16T16:53:37,2023-04-16T16:53:37
88368,37.54,20.08,89,85,False,False,JP,DE,2020-08-06,2020-08-06,2023-01-04T11:01:14,2023-01-04T11:01:14
88369,11.05,76.56,13,109,True,False,DE,UK,2022-10-07,2022-10-07,2020-07-12T15:17:07,2020-07-12T15:17:07
88370,54.38,38.28,34,66,True,True,CA,UK,2021-08-16,2021-08-16,2020-04-11T08:23:35,2020-04-11T08:23:35
88371,2.69,,0,94,True,False,UK,FR,2021-06-08,2021-06-08,2024-09-21T21:50:41,2024-09-21T21:50:41
88372,84.41,13.16,71,15,True,True,AU,FR,2023-11-14,2023-11-14,2024-10-18T22:45:33,2024-10-18T22:45:33
88373,16.83,39.62,13,2,False,True,DE,UK,2021-08-04,2021-08-04,2024-03-27T00:12:29,2024-03-27T00:12:29
88374,94.02,56.94,0,109,True,True,UK,US,2022-10-01,2022-10-01,2021-05-30T03:18:05,2021-05-30T03:18:05
88375,26.66,,115,34,False,False,US,US,2020-05-02,2020-05-02,2024-03-19T23:22:09,2024-03-19T23:22:09
88376,58.94,27.02,62,76,False,True,CA,FR,2023-09-01,2023-09-01,2024-08-23T01:49:43,2024-08-23T01:49:43
88377,34.95,56.15,30,10,True,False,UK,DE,2022-09-17,2022-09-17,2020-03-10T04:26:27,2020-03-10T04:26:27
88378,88.01,60.94,46,77,False,False,AU,US,2023-12-01,2023-12-01,2021-02-22T16:13:30,2021-02-22T16:13:30
88379,47.11,77.64,4,45,True,False,CA,CA,2021-07-04,2021-07-04,2021-01-18T01:29:37,2021-01-18T01:29:37
88380,54.86,84.77,8,7,False,False,UK,AU,2022-05-26,2022-05-26,2022-06-13T22:39:37,2022-06-13T22:39:37
88381,54.47,82.55,64,10,True,False,AU,CA,2022-02-21,2022-02-21,2023-11-03T14:32:50,2023-11-03T14:32:50
88382,97.23,,96,89,False,False,UK,BR,2024-12-04,2024-12-04,2020-08-21T06:42:49,2020-08-21T06:42:49
88383,28.82,96.36,10,92,False,True,AU,DE,2020-07-04,,2021-09-10T05:28:40,2021-09-10T05:28:40
88384,17.01,78.44,101,68,False,,BR,AU,2021-01-04,2021-01-04,2024-05-27T01:15:01,2024-05-27T01:15:01
88385,34.56,69.18,119,,True,False,UK,CA,2024-11-06,2024-11-06,2020-12-11T03:07:38,2020-12-11T03:07:38
88386,41.88,75.83,108,31,True,False,DE,FR,2020-06-04,2020-06-04,2023-04-27T01:06:00,2023-04-27T01:06:00
88387,69.99,79.42,59,85,True,True,US,AU,2021-05-23,,2021-12-17T23:12:39,2021-12-17T23:12:39
88388,86.18,43.13,1,10,False,False,UK,AU,2021-08-04,,2020-07-19T08:11:54,2020-07-19T08:11:54
88389,31.95,52.84,112,118,False,True,AU,US,2023-12-07,2023-12-07,2021-07-01T20:27:52,
88390,80.17,4.89,2,46,False,False,CA,CA,2023-10-24,,2024-03-22T13:11:46,2024-03-22T13:11:46
88391,77.7,55.23,46,97,True,False,JP,AU,2024-05-04,2024-05-04,2022-08-27T10:25:35,2022-08-27T10:25:35
88392,1.79,3.64,112,9,False,False,BR,,2020-06-24,2020-06-24,2024-12-16T22:54:34,2024-12-16T22:54:34
88393,32.96,55.13,114,40,False,True,UK,BR,2021-01-28,2021-01-28,2022-05-19T01:05:09,2022-05-19T01:05:09
88394,35.74,79.12,112,42,False,True,BR,UK,2022-05-02,2022-05-02,2024-10-05T07:51:36,2024-10-05T07:51:36
88395,82.96,57.95,42,111,True,True,CA,FR,2023-08-26,2023-08-26,2020-02-20T00:09:34,2020-02-20T00:09:34
88396,64.37,17.81,24,,False,True,BR,AU,2022-11-09,2022-11-09,2020-03-19T00:37:34,2020-03-19T00:37:34
88397,10.4,61.81,19,20,True,True,UK,FR,2022-08-11,2022-08-11,2024-09-05T08:17:33,2024-09-05T08:17:33
88398,31.57,61.07,90,25,False,True,JP,FR,2024-01-15,2024-01-15,2023-12-20T09:49:25,2023-12-20T09:49:25
88399,32.41,18.97,7,87,True,False,DE,CA,2020-12-27,2020-12-27,2024-12-25T22:44:57,2024-12-25T22:44:57
88400,79.19,12.61,81,43,True,,US,FR,2024-03-24,2024-03-24,2024-08-16T06:22:06,2024-08-16T06:22:06
88401,77.23,52.48,17,,False,False,FR,BR,2023-04-17,,2023-04-12T19:30:38,2023-04-12T19:30:38
88402,3.14,86.26,49,113,True,False,FR,JP,2021-03-12,,2024-12-21T01:11:46,2024-12-21T01:11:46
88403,60.05,13.34,93,110,True,True,UK,CA,2022-03-10,2022-03-10,2020-01-01T19:28:21,2020-01-01T19:28:21
88404,2.4,89.67,71,48,False,True,US,UK,2021-05-15,2021-05-15,2024-09-18T00:35:05,2024-09-18T00:35:05
88405,30.34,18.85,89,54,True,False,BR,JP,2021-07-18,2021-07-18,2023-02-02T05:56:07,2023-02-02T05:56:07
88406,89.8,20.72,23,53,False,True,CA,,2023-06-02,2023-06-02,2024-05-18T19:27:42,2024-05-18T19:27:42
88407,24.18,64.11,65,,False,True,JP,UK,2021-07-09,2021-07-09,2023-01-10T05:31:56,2023-01-10T05:31:56
88408,39.53,27.72,94,18,True,True,BR,CA,2024-04-18,2024-04-18,2024-07-09T04:58:37,2024-07-09T04:58:37
88409,83.25,98.21,3,114,False,True,FR,FR,2020-06-27,2020-06-27,2023-02-17T06:26:14,2023-02-17T06:26:14
88410,55.33,93.13,113,66,True,False,JP,,2020-11-03,2020-11-03,2021-01-27T21:20:58,2021-01-27T21:20:58
88411,36.5,14.9,34,40,False,False,FR,DE,2024-07-25,,2022-09-14T16:54:11,2022-09-14T16:54:11
88412,6.09,97.8,62,31,True,True,US,US,2023-08-12,,2024-10-11T13:00:35,2024-10-11T13:00:35
88413,50.3,22.86,44,74,True,False,JP,AU,2022-03-14,2022-03-14,2023-04-13T06:00:53,2023-04-13T06:00:53
88414,5.41,35.78,15,25,True,False,BR,CA,2021-03-09,2021-03-09,2023-11-05T20:53:31,2023-11-05T20:53:31
88415,70.6,73.37,67,119,False,True,US,UK,2021-04-10,,2023-01-03T09:15:30,2023-01-03T09:15:30
88416,71.8,33.81,18,,False,False,CA,,2020-11-25,2020-11-25,2021-07-12T13:47:39,2021-07-12T13:47:39
88417,38.83,83.88,50,50,True,,FR,UK,2024-06-26,2024-06-26,2022-01-06T21:00:38,2022-01-06T21:00:38
88418,93.57,61.44,2,29,True,False,FR,JP,2021-09-08,,2022-04-12T09:01:18,2022-04-12T09:01:18
88419,50.42,44.39,38,33,False,True,UK,,2024-09-06,2024-09-06,2023-09-24T04:30:08,
88420,65.41,90.79,10,6,True,True,DE,CA,2023-12-22,2023-12-22,2021-08-04T17:53:16,2021-08-04T17:53:16
88421,28.09,79.55,107,25,False,True,AU,JP,2021-10-16,2021-10-16,2022-04-01T19:27:47,2022-04-01T19:27:47
88422,85.4,80.21,57,6,True,True,AU,BR,2023-09-17,2023-09-17,2023-06-17T19:25:56,2023-06-17T19:25:56
88423,17.6,,69,24,True,False,BR,CA,2022-05-21,2022-05-21,2020-07-08T02:54:47,2020-07-08T02:54:47
88424,48.03,84.57,56,82,True,False,AU,UK,2022-05-24,2022-05-24,2020-08-18T03:18:40,2020-08-18T03:18:40
88425,52.49,53.6,101,69,False,False,UK,US,2023-11-05,2023-11-05,2020-06-27T07:46:26,2020-06-27T07:46:26
88426,73.43,2.42,38,40,False,False,FR,US,2023-07-28,,2021-07-17T13:33:47,2021-07-17T13:33:47
88427,19.64,65.43,108,92,True,True,FR,BR,2021-02-03,2021-02-03,2023-02-22T23:48:25,2023-02-22T23:48:25
88428,10.27,5.29,14,55,True,False,AU,AU,2022-01-11,2022-01-11,2023-08-13T21:05:37,2023-08-13T21:05:37
88429,9.82,74.84,18,112,True,False,AU,AU,2024-09-03,2024-09-03,2022-06-06T17:15:00,2022-06-06T17:15:00
88430,79.7,98.75,29,57,True,False,BR,FR,2021-01-19,2021-01-19,2023-12-12T08:12:31,2023-12-12T08:12:31
88431,74.49,75.41,118,68,True,True,BR,DE,2023-07-25,2023-07-25,2020-08-06T20:30:57,2020-08-06T20:30:57
88432,50.83,,107,55,False,True,DE,US,2024-03-19,2024-03-19,2022-06-28T23:21:09,2022-06-28T23:21:09
88433,38.95,45.97,83,60,True,False,DE,DE,2023-01-01,2023-01-01,2024-04-14T21:10:06,2024-04-14T21:10:06
88434,77.8,2.62,38,93,True,False,BR,DE,2020-04-08,,2023-01-22T13:04:12,2023-01-22T13:04:12
88435,90.45,9.09,31,70,False,False,CA,US,2024-04-03,2024-04-03,2020-02-27T14:54:57,2020-02-27T14:54:57
88436,25.91,6.12,23,46,False,True,JP,JP,2024-07-03,2024-07-03,2023-09-27T02:08:21,2023-09-27T02:08:21
88437,62.22,40.94,39,94,True,False,FR,AU,2023-03-21,2023-03-21,2023-12-01T23:27:14,2023-12-01T23:27:14
88438,64.19,53.82,22,74,False,True,US,FR,2023-12-11,2023-12-11,2022-05-15T07:22:45,2022-05-15T07:22:45
88439,99.06,85.73,111,,True,True,CA,BR,2020-03-23,2020-03-23,2023-05-04T22:14:54,2023-05-04T22:14:54
88440,42.23,99.93,62,93,True,,BR,BR,2023-08-14,2023-08-14,2023-02-09T15:26:00,2023-02-09T15:26:00
88441,53.78,,100,60,False,True,DE,JP,2024-01-08,2024-01-08,2021-05-18T17:35:33,2021-05-18T17:35:33
88442,5.38,68.67,22,20,True,True,AU,CA,2022-11-05,2022-11-05,2020-08-23T11:17:08,2020-08-23T11:17:08
88443,28.5,14.76,46,14,False,True,FR,AU,2022-08-14,2022-08-14,2023-05-19T16:41:38,2023-05-19T16:41:38
88444,2.74,98.4,74,103,False,False,CA,JP,2024-01-19,2024-01-19,2024-10-09T11:17:37,2024-10-09T11:17:37
88445,21.69,50.9,109,77,False,True,UK,UK,2023-04-23,2023-04-23,2021-09-05T09:58:23,2021-09-05T09:58:23
88446,64.73,1.66,75,,False,,DE,,2020-02-21,2020-02-21,2021-01-27T02:23:17,2021-01-27T02:23:17
88447,75.78,,90,,False,,FR,JP,2020-12-02,2020-12-02,2020-04-15T22:52:23,2020-04-15T22:52:23
88448,65.67,72.84,24,99,True,False,FR,AU,2022-12-15,2022-12-15,2022-04-03T02:34:26,2022-04-03T02:34:26
88449,51.49,,94,101,False,False,AU,,2023-01-10,,2020-04-05T20:10:06,2020-04-05T20:10:06
88450,51.09,61.74,38,53,True,False,CA,FR,2021-04-21,2021-04-21,2024-07-17T23:11:59,2024-07-17T23:11:59
88451,67.12,30.0,49,,False,True,JP,AU,2020-09-10,2020-09-10,2023-11-13T20:16:08,2023-11-13T20:16:08
88452,14.02,5.3,20,30,False,,CA,FR,2023-03-13,2023-03-13,2021-11-28T00:48:37,2021-11-28T00:48:37
88453,57.51,34.83,40,104,False,False,BR,FR,2021-07-19,2021-07-19,2022-02-25T05:33:26,2022-02-25T05:33:26
88454,15.56,57.8,50,104,False,False,CA,DE,2023-05-17,2023-05-17,2021-01-21T08:50:38,2021-01-21T08:50:38
88455,48.69,81.22,99,84,False,False,CA,CA,2023-04-21,2023-04-21,2023-09-11T09:57:29,2023-09-11T09:57:29
88456,52.09,23.55,30,,False,True,UK,,2021-01-27,2021-01-27,2024-03-27T12:51:34,2024-03-27T12:51:34
88457,22.0,76.55,88,76,False,True,BR,US,2023-11-01,2023-11-01,2024-01-02T00:02:57,2024-01-02T00:02:57
88458,41.21,28.72,95,66,False,True,US,BR,2020-10-09,2020-10-09,2020-07-30T06:42:39,
88459,97.71,,4,21,False,True,US,BR,2021-12-31,2021-12-31,2022-06-05T01:06:02,2022-06-05T01:06:02
88460,84.02,6.85,104,118,False,True,US,CA,2022-12-08,,2024-02-04T19:28:01,2024-02-04T19:28:01
88461,90.39,1.93,37,46,True,True,DE,UK,2024-06-06,,2021-04-17T04:31:38,2021-04-17T04:31:38
88462,48.99,51.84,102,72,False,False,JP,CA,2024-09-13,2024-09-13,2020-09-03T16:33:09,2020-09-03T16:33:09
88463,69.35,72.55,84,72,False,True,BR,UK,2023-06-20,2023-06-20,2023-03-12T16:43:56,2023-03-12T16:43:56
88464,53.22,49.28,20,105,True,False,AU,US,2023-04-26,2023-04-26,2020-02-19T19:36:42,2020-02-19T19:36:42
88465,58.39,47.64,109,18,True,True,BR,JP,2022-07-02,2022-07-02,2021-06-03T14:04:47,2021-06-03T14:04:47
88466,52.84,13.36,44,114,True,True,BR,CA,2022-06-03,2022-06-03,2021-01-16T02:05:06,2021-01-16T02:05:06
88467,11.95,27.53,40,42,True,True,BR,DE,2022-10-13,2022-10-13,2022-04-06T08:42:46,2022-04-06T08:42:46
88468,13.57,78.75,18,39,True,True,CA,UK,2024-09-04,2024-09-04,2021-08-19T17:06:10,2021-08-19T17:06:10
88469,37.12,81.03,114,35,True,False,AU,UK,2023-04-03,2023-04-03,2023-09-08T19:17:43,
88470,98.09,68.31,117,38,True,False,JP,DE,2024-02-04,2024-02-04,2022-01-09T13:18:17,2022-01-09T13:18:17
88471,94.71,0.29,115,8,False,False,AU,US,2022-10-05,2022-10-05,2022-02-10T18:45:12,2022-02-10T18:45:12
88472,33.39,23.64,39,16,False,False,UK,FR,2023-08-31,2023-08-31,2024-01-01T10:11:28,2024-01-01T10:11:28
88473,72.23,18.38,81,4,False,True,UK,BR,2024-04-01,2024-04-01,2020-12-28T04:53:59,2020-12-28T04:53:59
88474,11.04,33.86,13,21,True,,US,JP,2022-03-09,2022-03-09,2024-05-12T05:20:46,2024-05-12T05:20:46
88475,26.79,31.19,8,14,True,True,CA,CA,2023-03-23,2023-03-23,2023-04-25T19:43:43,2023-04-25T19:43:43
88476,51.03,83.27,57,67,False,False,UK,,2022-06-16,,2021-10-08T03:23:29,2021-10-08T03:23:29
88477,87.03,56.28,62,31,False,False,AU,US,2022-07-21,2022-07-21,2021-09-12T10:24:50,2021-09-12T10:24:50
88478,90.72,10.56,52,50,True,False,JP,US,2021-04-28,2021-04-28,2020-11-01T14:46:45,2020-11-01T14:46:45
88479,29.61,40.14,103,10,False,True,UK,UK,2024-03-07,2024-03-07,2020-04-02T02:55:00,2020-04-02T02:55:00
88480,47.31,38.92,72,60,False,False,BR,FR,2024-01-31,2024-01-31,2021-12-16T16:25:41,2021-12-16T16:25:41
88481,27.21,0.52,104,92,False,True,DE,BR,2024-08-09,2024-08-09,2022-04-16T19:18:33,2022-04-16T19:18:33
88482,24.42,79.3,78,51,False,True,UK,UK,2021-06-03,2021-06-03,2023-11-12T20:41:08,2023-11-12T20:41:08
88483,85.48,82.99,9,59,False,False,FR,DE,2024-12-28,2024-12-28,2022-11-11T15:01:54,2022-11-11T15:01:54
88484,50.3,22.17,72,75,False,False,US,JP,2023-07-09,2023-07-09,2024-10-18T17:44:25,2024-10-18T17:44:25
88485,36.12,13.5,4,69,False,False,AU,DE,2021-09-14,2021-09-14,2020-02-10T19:35:59,2020-02-10T19:35:59
88486,25.07,34.32,57,,True,False,US,FR,2024-05-16,2024-05-16,2021-06-30T07:23:25,2021-06-30T07:23:25
88487,65.8,73.81,80,83,True,True,UK,FR,2022-10-17,2022-10-17,2023-08-29T05:02:28,2023-08-29T05:02:28
88488,77.75,49.03,19,51,True,True,FR,DE,2022-10-05,,2020-02-29T22:41:26,2020-02-29T22:41:26
88489,81.54,47.52,9,70,False,True,AU,FR,2023-10-14,2023-10-14,2020-10-13T23:18:41,2020-10-13T23:18:41
88490,62.27,93.74,19,101,False,True,FR,UK,2020-10-12,2020-10-12,2024-05-23T06:30:30,2024-05-23T06:30:30
88491,75.39,17.78,75,23,False,True,BR,CA,2022-04-29,2022-04-29,2024-06-14T04:32:56,2024-06-14T04:32:56
88492,86.49,52.92,86,50,False,True,US,DE,2020-02-15,2020-02-15,2021-08-28T13:38:04,2021-08-28T13:38:04
88493,11.61,69.62,103,100,True,True,CA,BR,2022-02-17,2022-02-17,2020-10-19T09:27:38,2020-10-19T09:27:38
88494,93.07,51.35,110,69,False,,AU,JP,2023-05-14,,2023-03-20T01:41:07,2023-03-20T01:41:07
88495,63.34,94.78,20,20,False,True,AU,CA,2024-12-08,2024-12-08,2021-10-16T13:56:19,2021-10-16T13:56:19
88496,19.95,63.56,109,79,True,True,DE,AU,2021-02-14,2021-02-14,2020-09-15T18:23:42,2020-09-15T18:23:42
88497,17.59,49.65,61,12,False,,CA,UK,2024-05-18,2024-05-18,2022-03-20T20:26:46,2022-03-20T20:26:46
88498,67.39,11.84,43,107,False,False,JP,AU,2020-03-12,,2022-04-09T21:14:58,2022-04-09T21:14:58
88499,84.24,74.95,45,59,True,False,UK,AU,2020-01-25,2020-01-25,2022-04-08T07:52:18,
88500,39.27,43.49,48,60,True,True,UK,FR,2021-09-18,2021-09-18,2022-02-23T21:01:56,2022-02-23T21:01:56
88501,55.19,64.39,73,86,False,,CA,UK,2021-06-12,2021-06-12,2023-07-29T16:49:06,2023-07-29T16:49:06
88502,99.06,,90,72,False,True,US,CA,2022-11-28,2022-11-28,2024-05-18T12:11:57,2024-05-18T12:11:57
88503,36.66,13.56,105,5,True,False,FR,US,2020-12-19,2020-12-19,2023-02-01T07:47:14,2023-02-01T07:47:14
88504,39.83,70.72,54,8,False,True,DE,US,2022-10-04,2022-10-04,2024-06-28T13:58:09,2024-06-28T13:58:09
88505,23.68,67.11,1,74,True,False,FR,DE,2024-12-08,2024-12-08,2022-04-15T12:14:54,2022-04-15T12:14:54
88506,14.22,57.9,94,75,True,False,BR,AU,2020-11-01,2020-11-01,2021-11-23T21:22:09,2021-11-23T21:22:09
88507,35.52,61.71,6,79,False,,UK,US,2022-02-26,2022-02-26,2024-11-18T05:49:11,2024-11-18T05:49:11
88508,27.07,35.48,37,44,True,False,UK,CA,2023-01-07,2023-01-07,2020-01-04T09:55:52,2020-01-04T09:55:52
88509,88.9,,95,,True,True,CA,UK,2022-02-23,2022-02-23,2024-11-05T17:43:34,2024-11-05T17:43:34
88510,56.63,60.76,25,96,True,,UK,US,2022-01-20,2022-01-20,2021-09-23T03:37:26,2021-09-23T03:37:26
88511,33.76,28.09,59,24,False,False,BR,DE,2020-03-10,2020-03-10,2021-01-15T01:45:57,2021-01-15T01:45:57
88512,14.01,49.59,97,115,True,False,FR,UK,2022-05-22,2022-05-22,2023-11-26T03:30:07,2023-11-26T03:30:07
88513,58.39,29.12,99,17,False,True,JP,DE,2024-08-19,2024-08-19,2022-03-27T01:19:08,2022-03-27T01:19:08
88514,19.14,58.31,115,18,False,,BR,CA,2024-05-15,2024-05-15,2024-08-02T09:12:51,2024-08-02T09:12:51
88515,37.23,20.2,49,52,False,False,CA,JP,2023-12-28,,2022-04-03T05:30:44,2022-04-03T05:30:44
88516,28.41,85.06,84,14,True,True,UK,CA,2020-05-23,2020-05-23,2024-12-04T02:07:31,2024-12-04T02:07:31
88517,45.14,54.22,98,114,True,True,JP,BR,2020-08-16,2020-08-16,2022-01-24T12:33:36,2022-01-24T12:33:36
88518,40.68,93.52,94,98,False,False,UK,CA,2022-08-21,,2020-11-25T19:30:15,2020-11-25T19:30:15
88519,71.62,,84,59,True,True,JP,FR,2021-06-27,2021-06-27,2020-03-02T12:06:46,2020-03-02T12:06:46
88520,7.78,64.18,56,4,True,True,AU,DE,2020-11-13,2020-11-13,2021-10-30T10:52:52,2021-10-30T10:52:52
88521,77.61,46.34,39,103,False,False,DE,FR,2020-12-03,2020-12-03,2023-01-03T13:40:08,2023-01-03T13:40:08
88522,93.8,25.48,52,38,False,True,AU,JP,2020-11-29,2020-11-29,2023-04-13T08:10:00,
88523,75.9,1.99,71,,False,False,CA,BR,2020-06-16,2020-06-16,2021-05-22T05:16:36,2021-05-22T05:16:36
88524,5.09,95.48,96,93,True,,JP,UK,2023-01-19,2023-01-19,2022-08-12T13:49:57,2022-08-12T13:49:57
88525,8.24,5.98,85,104,False,True,FR,DE,2022-01-25,2022-01-25,2020-01-21T12:11:10,2020-01-21T12:11:10
88526,36.03,,67,46,False,True,BR,US,2023-05-07,2023-05-07,2023-05-12T00:55:02,2023-05-12T00:55:02
88527,7.18,51.62,103,110,True,False,JP,DE,2021-01-27,,2023-05-25T05:43:04,2023-05-25T05:43:04
88528,60.76,,29,111,False,True,CA,BR,2023-01-11,2023-01-11,2020-02-07T16:45:27,
88529,84.95,,8,101,False,True,AU,DE,2020-12-02,,2024-04-29T00:35:00,2024-04-29T00:35:00
88530,75.64,76.36,32,88,True,False,US,AU,2024-08-13,2024-08-13,2023-09-22T19:24:36,2023-09-22T19:24:36
88531,68.58,71.91,99,47,True,True,FR,UK,2020-11-09,2020-11-09,2020-03-02T08:05:13,2020-03-02T08:05:13
88532,59.02,,84,106,True,False,BR,BR,2023-12-22,,2020-05-15T11:53:47,2020-05-15T11:53:47
88533,66.59,37.16,49,26,False,False,UK,,2023-06-05,2023-06-05,2024-02-19T15:33:52,2024-02-19T15:33:52
88534,72.55,91.61,61,50,False,True,DE,US,2020-12-28,2020-12-28,2024-03-15T09:14:15,
88535,48.83,92.18,93,76,False,True,UK,DE,2020-06-14,2020-06-14,2023-01-22T17:00:09,2023-01-22T17:00:09
88536,64.51,97.01,19,,True,True,AU,CA,2023-03-07,2023-03-07,2021-08-01T05:58:15,2021-08-01T05:58:15
88537,14.36,97.95,17,102,True,False,US,US,2020-03-19,2020-03-19,2021-09-01T08:24:46,2021-09-01T08:24:46
88538,0.6,9.0,14,103,False,True,FR,US,2023-02-06,2023-02-06,2022-05-29T09:48:08,2022-05-29T09:48:08
88539,51.39,21.81,23,2,True,False,UK,AU,2023-05-23,2023-05-23,2022-12-10T13:26:53,2022-12-10T13:26:53
88540,92.52,91.26,92,103,True,False,AU,FR,2023-03-26,2023-03-26,2023-06-18T20:17:55,2023-06-18T20:17:55
88541,24.63,36.41,0,117,False,False,AU,AU,2024-11-17,,2022-07-20T07:22:00,2022-07-20T07:22:00
88542,66.48,12.18,7,9,False,True,JP,US,2022-02-22,2022-02-22,2022-03-30T03:18:06,2022-03-30T03:18:06
88543,42.28,14.24,85,106,False,False,AU,CA,2022-07-04,,2023-03-24T03:26:25,2023-03-24T03:26:25
88544,5.63,29.44,17,79,True,True,BR,UK,2024-09-26,2024-09-26,2024-06-13T03:23:09,
88545,49.03,8.17,54,91,False,True,UK,AU,2024-04-20,2024-04-20,2022-08-05T13:33:52,2022-08-05T13:33:52
88546,91.01,71.41,76,5,False,True,AU,AU,2022-04-26,2022-04-26,2022-06-25T16:18:01,
88547,79.69,13.79,72,65,True,,CA,BR,2022-02-10,2022-02-10,2022-02-28T00:38:22,2022-02-28T00:38:22
88548,71.87,59.18,113,,True,True,BR,US,2023-12-12,,2024-07-12T20:25:48,2024-07-12T20:25:48
88549,52.04,0.14,69,61,False,False,US,JP,2022-10-29,2022-10-29,2020-02-13T14:11:21,2020-02-13T14:11:21
88550,35.04,30.1,57,17,True,True,CA,BR,2022-05-28,2022-05-28,2020-07-17T03:36:02,
88551,74.47,18.8,92,61,False,True,CA,DE,2024-01-29,2024-01-29,2021-10-08T06:53:14,
88552,2.37,88.65,16,71,False,False,US,AU,2023-12-08,2023-12-08,2022-02-12T10:51:54,
88553,48.45,36.17,55,102,False,False,DE,DE,2022-01-26,2022-01-26,2021-08-11T17:14:32,2021-08-11T17:14:32
88554,34.59,69.31,52,87,True,True,JP,AU,2021-12-23,2021-12-23,2022-01-16T07:14:45,2022-01-16T07:14:45
88555,74.66,11.78,35,10,False,,FR,AU,2023-05-05,2023-05-05,2021-01-01T01:50:01,2021-01-01T01:50:01
88556,65.22,79.99,4,65,False,True,CA,JP,2020-01-02,2020-01-02,2024-07-10T17:52:58,2024-07-10T17:52:58
88557,29.41,90.43,6,23,False,False,DE,DE,2023-11-29,,2021-06-07T13:40:25,2021-06-07T13:40:25
88558,34.04,43.59,40,,False,True,US,DE,2022-07-01,2022-07-01,2020-10-27T20:07:25,2020-10-27T20:07:25
88559,36.5,89.55,7,104,True,,JP,JP,2024-05-15,2024-05-15,2024-11-03T18:32:01,2024-11-03T18:32:01
88560,14.95,38.56,20,,False,False,US,DE,2022-09-27,2022-09-27,2024-11-19T19:23:46,2024-11-19T19:23:46
88561,1.01,85.2,41,,True,False,JP,BR,2021-12-08,2021-12-08,2021-02-05T09:43:53,2021-02-05T09:43:53
88562,20.34,78.83,97,1,False,True,AU,AU,2020-07-30,2020-07-30,2021-05-07T18:53:52,2021-05-07T18:53:52
88563,54.92,,90,,False,,FR,,2020-01-03,2020-01-03,2020-06-28T23:05:51,2020-06-28T23:05:51
88564,31.8,74.99,5,4,False,False,FR,AU,2023-04-29,,2021-09-11T03:57:34,2021-09-11T03:57:34
88565,52.63,27.13,65,112,True,False,UK,DE,2020-12-29,2020-12-29,2024-05-01T12:41:01,2024-05-01T12:41:01
88566,5.17,83.09,42,,True,,JP,CA,2024-04-07,2024-04-07,2021-01-25T09:31:17,
88567,3.04,62.41,18,,False,False,US,FR,2022-06-22,2022-06-22,2022-07-28T11:48:19,2022-07-28T11:48:19
88568,20.77,69.83,10,93,False,False,FR,US,2024-05-04,2024-05-04,2023-06-13T00:01:46,2023-06-13T00:01:46
88569,9.48,46.13,23,71,True,,BR,DE,2022-04-30,2022-04-30,2024-08-06T23:31:55,2024-08-06T23:31:55
88570,82.99,96.53,89,10,True,False,AU,JP,2021-11-19,2021-11-19,2020-12-01T16:47:02,2020-12-01T16:47:02
88571,6.17,42.25,89,31,True,True,BR,JP,2020-09-14,2020-09-14,2020-03-08T08:34:15,2020-03-08T08:34:15
88572,60.52,94.6,4,12,False,False,CA,,2022-01-18,2022-01-18,2023-02-21T15:30:37,2023-02-21T15:30:37
88573,52.3,77.28,13,83,False,True,FR,JP,2024-02-07,2024-02-07,2022-09-25T15:13:54,2022-09-25T15:13:54
88574,9.04,0.02,86,82,False,False,US,,2024-04-16,2024-04-16,2020-05-08T04:42:24,2020-05-08T04:42:24
88575,62.84,86.05,72,42,True,True,AU,JP,2022-05-22,,2021-07-15T04:43:13,2021-07-15T04:43:13
88576,5.88,88.89,46,95,False,,FR,US,2024-12-27,2024-12-27,2022-01-08T10:48:25,2022-01-08T10:48:25
88577,86.17,8.04,66,,False,False,AU,BR,2020-03-06,2020-03-06,2021-10-15T09:28:40,2021-10-15T09:28:40
88578,25.84,24.92,55,,False,False,AU,FR,2020-04-06,2020-04-06,2023-12-14T15:14:50,2023-12-14T15:14:50
88579,83.02,92.85,28,29,True,False,CA,US,2020-04-21,2020-04-21,2023-09-16T22:04:47,2023-09-16T22:04:47
88580,51.65,50.46,54,31,False,False,AU,JP,2020-04-22,2020-04-22,2022-09-19T08:35:49,
88581,63.43,,53,91,True,True,CA,JP,2020-01-09,,2023-09-18T12:13:18,
88582,20.09,66.02,89,109,True,True,FR,CA,2020-04-09,2020-04-09,2022-09-01T23:52:08,2022-09-01T23:52:08
88583,99.01,69.34,35,55,False,True,DE,CA,2023-12-26,2023-12-26,2022-05-16T13:58:14,2022-05-16T13:58:14
